label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,bond,S_op_bond,S_half_bond,linkdim_bond,chi_req_1e-06,chi_req_1e-10,ceiling_bond
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.200000,9,3.7686826103,4.5668110799,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.200000,10,2.8675557088,3.3850670645,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.200000,11,1.9699747595,1.9849218139,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,1,1.9346134971,1.9669931053,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,2,2.8742548297,3.3887194070,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,3,3.7516504916,4.5665404384,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,4,4.6633402279,5.8834560980,256,235,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,5,4.9321571989,6.6582813835,1024,800,993,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,6,5.4426764320,7.2657408089,3969,2070,3417,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,7,4.9321571989,6.6582813835,1024,800,993,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,8,4.6633402279,5.8834560980,256,235,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,9,3.7516504916,4.5665404384,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,10,2.8742548297,3.3887194070,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,13.800000,11,1.9346134971,1.9669931053,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,1,1.9372853002,1.9683543047,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,2,2.8508547138,3.3686894499,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,3,3.8388428511,4.6282765749,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,4,4.5168648122,5.8162939781,256,235,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,5,5.0099125752,6.6387443940,1024,781,993,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,6,5.4226965255,7.2393290094,3969,2066,3518,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,7,5.0099125752,6.6387443940,1024,781,993,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,8,4.5168648122,5.8162939781,256,235,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,9,3.8388428511,4.6282765749,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,10,2.8508547138,3.3686894499,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,14.400000,11,1.9372853002,1.9683543047,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,1,1.9801098756,1.9900262358,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,2,2.7871835085,3.3316102971,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,3,3.9381247011,4.6925582064,64,64,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,4,4.3986536227,5.7291726825,256,231,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,5,5.1165533483,6.6138349423,1024,761,989,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,6,5.4024712957,7.2102955604,4096,2009,3510,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,7,5.1165533483,6.6138349423,1024,761,989,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,8,4.3986536227,5.7291726825,256,231,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,9,3.9381247011,4.6925582064,64,64,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,10,2.7871835085,3.3316102971,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.000000,11,1.9801098756,1.9900262358,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,1,1.9997989574,1.9998994758,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,2,2.7433368805,3.3078594303,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,3,3.9490198036,4.6917556782,64,64,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,4,4.4549434530,5.7478828731,256,229,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,5,5.1563905807,6.6556484940,1024,772,992,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,6,5.4026743842,7.1419559155,4096,1886,3390,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,7,5.1563905807,6.6556484940,1024,772,992,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,8,4.4549434530,5.7478828731,256,229,255,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,9,3.9490198037,4.6917556782,64,64,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,10,2.7433368805,3.3078594303,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,15.600000,11,1.9997989574,1.9998994758,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,1,1.9859511167,1.9929612593,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,2,2.7115194368,3.2802087605,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,3,3.8131091839,4.5806329605,64,64,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,4,4.6373903886,5.8611977342,256,236,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,5,4.9584785156,6.5095112900,1024,762,985,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,6,5.5253251118,7.2688540348,4096,2038,3470,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,7,4.9584785156,6.5095112900,1024,762,985,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,8,4.6373903886,5.8611977342,256,236,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,9,3.8131091839,4.5806329605,64,64,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,10,2.7115194368,3.2802087605,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.200000,11,1.9859511167,1.9929612593,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,1,1.9879884772,1.9939837912,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,2,2.6041157206,3.2042736269,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,3,3.7510521581,4.5165713633,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,4,4.6127375546,5.8479441018,256,237,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,5,5.0234265411,6.5775095946,1024,797,1001,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,6,5.4610160537,7.2927648483,4096,2106,3456,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,7,5.0234265411,6.5775095946,1024,797,1001,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,8,4.6127375546,5.8479441018,256,237,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,9,3.7510521581,4.5165713633,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,10,2.6041157206,3.2042736269,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,16.800000,11,1.9879884772,1.9939837912,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,1,1.9999953822,1.9999976911,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,2,2.5517014168,3.1850347586,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,3,3.8342067960,4.5661125778,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,4,4.3881704822,5.7243355497,256,236,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,5,5.2689518070,6.7576906460,1024,817,1005,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,6,5.1405737672,7.1637765838,4096,2192,3534,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,7,5.2689518070,6.7576906460,1024,817,1005,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,8,4.3881704822,5.7243355497,256,236,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,9,3.8342067960,4.5661125778,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,10,2.5517014168,3.1850347586,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,17.400000,11,1.9999953822,1.9999976911,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,1,1.9824145815,1.9911848674,4,4,4,4
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,2,2.6818326000,3.2721274579,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,3,3.8488554435,4.5817869420,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,4,4.3427114213,5.7116134118,256,236,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,5,5.2903018106,6.7743938406,1024,812,1004,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,6,5.0897328961,7.1560151669,4096,2137,3527,4096
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,7,5.2903018106,6.7743938406,1024,812,1004,1024
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,8,4.3427114213,5.7116134118,256,236,256,256
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,9,3.8488554435,4.5817869420,64,63,64,64
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,10,2.6818326000,3.2721274579,16,16,16,16
closed_n12,12,0.000000,0.500000,false,2,256,1.000e-12,0.05000,18.000000,11,1.9824145815,1.9911848674,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,1,0.0000000000,0.0000000000,1,1,1,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,2,0.0000000000,0.0000000000,1,1,1,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,3,0.0000000000,0.0000000000,1,1,1,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,4,0.0000000000,0.0000000000,1,1,1,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,5,0.0000000000,0.0000000000,1,1,1,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,6,0.0000000000,0.0000000000,1,1,1,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,7,0.0000000000,0.0000000000,1,1,1,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,8,0.0000000000,0.0000000000,1,1,1,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,9,0.0000000000,0.0000000000,1,1,1,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,10,0.0000000000,0.0000000000,1,1,1,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.000000,11,0.0000000000,0.0000000000,1,1,1,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,1,0.8184285963,1.2626820120,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,2,0.7785786336,1.3932851702,16,13,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,3,0.7781187599,1.3939045741,38,15,32,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,4,0.7792818497,1.3941138827,41,15,34,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,5,0.7780804615,1.3938825259,43,15,34,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,6,0.7792820491,1.3941112714,40,15,34,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,7,0.7780804554,1.3938825368,43,15,34,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,8,0.7792819127,1.3941137412,41,15,34,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,9,0.7781186717,1.3939002000,38,15,32,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,10,0.7785370037,1.3930255391,16,13,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,0.600000,11,0.8178770068,1.2617656180,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,1,1.6284307763,1.8045131952,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,2,1.7268988899,2.4659757199,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,3,1.7125686824,2.5426091835,63,39,63,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,4,1.7122350692,2.5412515205,118,43,101,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,5,1.7110997113,2.5412536234,131,43,107,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,6,1.7120301719,2.5411203679,124,43,106,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,7,1.7110794677,2.5412290420,131,43,107,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,8,1.7121726003,2.5411218066,114,43,99,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,9,1.7122702457,2.5413721296,60,38,58,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,10,1.7230053633,2.4599897249,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.200000,11,1.6168790025,1.7967699835,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,1,1.9089030546,1.9546300105,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,2,2.4354511027,3.0692387591,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,3,2.6000553709,3.5773883634,64,59,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,4,2.5631108169,3.5993098674,223,106,210,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,5,2.5629136505,3.5997945754,256,113,253,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,6,2.5623928786,3.5989396464,256,112,254,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,7,2.5623308461,3.5991920925,256,113,252,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,8,2.5604181469,3.5956257729,198,104,186,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,9,2.5913304243,3.5629508644,64,55,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,10,2.3944817160,3.0316629991,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,1.800000,11,1.8745464784,1.9362463673,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,1,1.9392351063,1.9702350063,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,2,2.6013592516,3.2208092123,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,3,3.4069012491,4.3098636010,64,64,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,4,3.3421016670,4.5743966012,251,185,248,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,5,3.3601199997,4.5902882955,256,228,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,6,3.3473760965,4.5844761315,256,228,256,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,7,3.3567079571,4.5847672576,256,226,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,8,3.3151968778,4.5454254593,239,171,232,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,9,3.3364136582,4.2402941316,64,61,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,10,2.4796881738,3.1237195672,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,2.400000,11,1.8809076345,1.9399878846,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,1,1.9005602886,1.9517537467,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,2,2.6326937752,3.2669112020,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,3,3.7581482617,4.5854153655,64,64,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,4,3.9652988205,5.3025619868,254,228,254,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,5,4.0949463015,5.4563143891,256,253,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,6,4.0458082830,5.4376987770,256,253,256,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,7,4.0620089379,5.4238437852,256,253,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,8,3.8468254294,5.1946406106,250,207,248,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,9,3.5701954323,4.4244744464,64,63,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,10,2.4554465707,3.1193041086,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.000000,11,1.7947062774,1.8963069951,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,1,1.8463628532,1.9258906980,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,2,2.6957162530,3.3162120349,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,3,3.7764671848,4.6467973749,64,64,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,4,4.2096801881,5.6299473857,255,237,254,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,5,4.6753269994,6.0640850455,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,6,4.5717451907,6.0422293906,256,256,256,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,7,4.5429964771,5.9717154422,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,8,3.9542401947,5.4041030843,252,220,250,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,9,3.5391139585,4.4407889067,64,63,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,10,2.5174972534,3.1381702798,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,3.600000,11,1.6745083895,1.8342716813,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,1,1.8104300125,1.9087031287,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,2,2.6665567639,3.3130548343,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,3,3.7057835859,4.6723465141,64,64,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,4,4.2150487119,5.7283244566,255,238,254,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,5,4.8560142909,6.2921004454,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,6,4.7431129681,6.3089323429,256,256,256,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,7,4.6314632661,6.1463576506,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,8,3.9143123248,5.4564298381,252,219,252,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,9,3.4780565748,4.4564723783,64,63,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,10,2.5073818742,3.1303195392,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.200000,11,1.6000817559,1.7959850436,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,1,1.7427099341,1.8754500604,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,2,2.5457862177,3.2562226683,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,3,3.4719469926,4.6005080988,64,64,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,4,4.0646703010,5.7290756409,255,239,255,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,5,4.5607185980,6.2116103174,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,6,4.5130424528,6.2690632293,256,256,256,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,7,4.3915448577,6.0849180625,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,8,3.8529070237,5.4749286992,253,215,252,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,9,3.2758936717,4.3938264790,64,63,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,10,2.3929226276,3.0791723382,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,4.800000,11,1.5342551790,1.7621020955,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,1,1.5765767333,1.7911210368,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,2,2.3284786713,3.1457374167,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,3,3.0643900194,4.4276321870,64,64,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,4,3.6025332961,5.5681494581,255,237,255,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,5,3.9548637137,6.0139455860,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,6,4.0085993054,6.1138545270,256,256,256,4096
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,7,3.9103943950,5.9494748233,256,256,256,1024
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,8,3.5093036708,5.3567539501,253,213,253,256
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,9,2.9222943634,4.2445857959,64,62,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,10,2.1665483530,2.9590458413,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,5.400000,11,1.3805859250,1.6777864507,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,6.000000,1,1.3118333513,1.6458892574,4,4,4,4
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,6.000000,2,1.9899267374,2.9663658175,16,16,16,16
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,6.000000,3,2.5198134280,4.1736964554,64,64,64,64
open_n12_g0p100,12,0.100000,0.500000,true,2,256,1.000e-12,0.05000,6.000000,4,2.9011661014,5.2426688090,256,236,256,256
